Node,p = 0.2,p = 0.5,p = 0.8
ENSG00000090686,1.7757247309638635e-08,7.623837218869768e-07,9.40924089419077e-06
ENSG00000163635,2.2550044272141658e-08,1.0583213206089232e-06,1.2026235095091608e-05
ENSG00000163785,2.233366368853084e-08,9.661654507894158e-07,1.1222376566363805e-05
ENSG00000123843,1.9836428672784635e-08,8.402847891204317e-07,1.0167188871132968e-05
ENSG00000076258,7.526886250753678e-08,1.5333215580204047e-06,1.2478905375699038e-05
ENSG00000015520,1.945478243164133e-08,9.258144857396335e-07,1.1560040250136887e-05
ENSG00000128191,1.761418691945655e-09,1.9942736676514464e-07,5.668573038577703e-06
ENSG00000154143,0.004792959789062871,0.009780335836811059,0.011748203525276604
ENSG00000085274,1.3219939376588199e-08,6.488788853593643e-07,8.79740625936806e-06
ENSG00000108256,1.1110029779646036e-07,1.8462881765495443e-06,1.2292039453412044e-05
ENSG00000130653,2.8899631368690604e-08,1.189189627205753e-06,1.2960779344717968e-05
ENSG00000282291,2.1967044278299416e-08,9.723080314914426e-07,1.108742607334565e-05
ENSG00000100867,3.902032850753861e-06,1.9860093585947466e-05,4.608925512008312e-05
ENSG00000181222,1.4750136361336268e-08,6.933780136437523e-07,9.32178613231367e-06
ENSG00000145703,2.913419197366899e-07,4.034873648562226e-06,1.9460068385247938e-05
ENSG00000143321,3.3893344528406725e-06,1.9972762349774238e-05,5.197330869374442e-05
ENSG00000197111,1.750097523160674e-08,8.499309537484408e-07,1.0274338092565253e-05
ENSG00000258659,1.1395884548044069e-08,5.906429628951772e-07,8.18465482867961e-06
ENSG00000196660,1.6909513324765813e-10,5.212706993352083e-08,3.1126019485482255e-06
ENSG00000114062,4.478214159641859e-08,9.860911609374131e-07,9.512821864920305e-06
ENSG00000154518,1.3501196174283525e-07,2.104557054154969e-06,1.297495651924064e-05
ENSG00000110844,1.653413399774938e-08,8.30541448193094e-07,1.067390534951023e-05
ENSG00000103365,7.1190935715616984e-09,5.669174149317296e-07,9.137893099862527e-06
ENSG00000280674,4.063774902806506e-09,3.5620312076270776e-07,7.081491027385133e-06
ENSG00000167522,2.6211207146400138e-08,1.260384793194933e-06,1.4303512464433992e-05
ENSG00000125912,3.2747589134403053e-08,8.860019175132039e-07,8.909587523427096e-06
ENSG00000069974,1.1400213738101883e-07,2.121322166237176e-06,1.4047306249458111e-05
ENSG00000141127,1.1335568394996374e-08,5.229649517567673e-07,7.879069563035523e-06
ENSG00000111707,2.5750327040400127e-08,1.0281377663801826e-06,1.0796071206818248e-05
ENSG00000143318,9.098926246072415e-05,0.0004505059152278304,0.0008661092803165747
ENSG00000160447,2.445496045423594e-07,5.755113303704033e-06,3.5927484978583257e-05
ENSG00000284501,1.151881172362353e-07,4.188781102206654e-06,3.594029329603678e-05
ENSG00000106004,1.547809909185119e-08,7.685300226378347e-07,1.040330608411814e-05
ENSG00000162819,3.1744353744722365e-08,1.2485005725315434e-06,1.2499157214846285e-05
ENSG00000189403,6.461830928683393e-08,1.5443164320009289e-06,1.272120922079796e-05
ENSG00000176907,6.64317085142708e-07,9.25502818244122e-06,3.7941897856330464e-05
ENSG00000101444,2.4381437662072057e-07,3.892450828730488e-06,2.0727856701349882e-05
ENSG00000032219,1.437056663084464e-09,2.147802155843413e-07,5.9535325778669625e-06
ENSG00000125378,3.60969049435653e-08,1.5253565802929593e-06,1.5205401388969572e-05
ENSG00000117748,2.6710261080347712e-08,1.1533700461871212e-06,1.2222711552811334e-05
ENSG00000171033,1.4209605698421821e-07,2.3889312530971245e-06,1.5325523675155194e-05
ENSG00000103460,1.1754563998021707e-08,6.014422928735391e-07,8.611863703283403e-06
ENSG00000101849,1.3517495731000152e-08,7.734918814018169e-07,1.0219292292961153e-05
ENSG00000084453,1.5305277610213152e-08,7.37617684664942e-07,9.889432263641735e-06
ENSG00000006210,1.9965548850538973e-09,3.8682995657526214e-07,9.65594655823303e-06
ENSG00000143185,1.774368458210667e-07,2.730582036125013e-06,1.5628427855475394e-05
ENSG00000165996,2.4650154256489417e-08,1.110874914490152e-06,1.2690318633124845e-05
ENSG00000166562,1.7513705545390336e-07,2.645416779571511e-06,1.5442815856414815e-05
ENSG00000139637,7.355519779358469e-09,5.519047854718285e-07,1.0240417154357905e-05
ENSG00000107562,4.886335597301276e-07,6.480667871593067e-06,2.7830641514962902e-05
ENSG00000198000,7.333128726052079e-10,1.3639534249750813e-07,4.974990770463875e-06
ENSG00000162889,4.671149157077669e-08,1.5054953219131793e-06,1.382275035760766e-05
ENSG00000179820,1.3639503370811603e-08,9.041272669311486e-07,1.2429580791188964e-05
ENSG00000154589,1.3478647254762238e-06,7.982907019800703e-06,2.4162504560580843e-05
ENSG00000172757,5.647569371097332e-07,8.003403513583652e-06,3.4243364420191496e-05
ENSG00000159063,7.937873999563461e-07,9.668838395484383e-06,3.598373224261336e-05
ENSG00000145916,3.92832519890192e-08,1.5719953980667333e-06,1.4716402985209107e-05
ENSG00000152944,2.771415941767965e-07,4.600922650679689e-06,2.4590795322400477e-05
ENSG00000092208,1.9823385712570168e-08,9.260283620249146e-07,1.0946387192003143e-05
ENSG00000040275,3.43938338992801e-08,1.1298511520389896e-06,1.1567509306391441e-05
ENSG00000278567,1.100983370107529e-07,1.940899894529666e-06,1.3427550007142558e-05
ENSG00000171202,1.5439393720105725e-08,7.385318485068659e-07,9.363402708298313e-06
ENSG00000042088,4.829339590841878e-07,7.546500382902581e-06,3.7483455576987864e-05
ENSG00000011021,2.1176269062759406e-07,3.3801297179004356e-06,1.8959650252619947e-05
ENSG00000139263,6.608307013374004e-07,8.497447431828526e-06,3.309319884813455e-05
ENSG00000112041,4.8584176736526094e-08,8.957646199976216e-07,7.706328011338865e-06
ENSG00000124532,3.8247994786210255e-07,5.34598956506565e-06,2.5502034498181937e-05
ENSG00000013725,7.254435730371147e-09,7.787430794924128e-07,1.3987481190395992e-05
ENSG00000067606,5.983959202900854e-09,5.558938245199787e-07,9.266761738057863e-06
ENSG00000142156,2.625790414968406e-05,0.00013464815568665217,0.0002777110030795269
ENSG00000239305,6.337339003526172e-08,1.4413561802521083e-06,1.2774340618869661e-05
ENSG00000237508,5.5444930209101805e-08,1.3619085687476895e-06,1.222693092993719e-05
ENSG00000156304,1.441241084113876e-08,7.032823127372663e-07,9.123163285149384e-06
ENSG00000175544,1.0569002832529876e-08,4.77355318244058e-07,6.573508130619266e-06
ENSG00000078043,3.9387906760252585e-09,3.085153729237723e-07,6.522410899755655e-06
ENSG00000081692,2.5526067008670984e-09,1.4057307666496616e-07,4.4313714500148875e-06
ENSG00000081019,1.338482195486458e-07,2.2169384897063222e-06,1.409769930413264e-05
ENSG00000027075,1.0481668054298533e-07,2.001214077907287e-06,1.4612930612965197e-05
ENSG00000074527,3.45869652651137e-06,1.820171644257548e-05,4.3145874180160586e-05
ENSG00000283082,4.091329048914307e-09,2.9639137674116467e-07,5.933954407473833e-06
ENSG00000143772,9.112153351534326e-08,2.8534319714501083e-06,1.9947897908516376e-05
ENSG00000136108,5.059933577126012e-08,1.3125594167086166e-06,1.2047779646387685e-05
ENSG00000108826,2.127265714531964e-07,3.2757405058320956e-06,1.8479372527882488e-05
ENSG00000175416,4.865588414310651e-08,1.104073776923029e-06,1.0113046607223599e-05
ENSG00000179144,6.972235796650397e-08,1.574954202908051e-06,1.3260192197956787e-05
ENSG00000077380,8.554687487689062e-08,1.5473429879696558e-06,1.1632819185385033e-05
ENSG00000283777,4.003179876883111e-08,1.0900389807920127e-06,1.0472354492313593e-05
ENSG00000198146,2.712258226868156e-08,1.1296323614246133e-06,1.2081850690136935e-05
ENSG00000171793,3.2941535650401397e-07,5.11017247275314e-06,2.554324491836632e-05
ENSG00000168502,3.852769675051227e-08,9.470451067502328e-07,9.458392320445694e-06
ENSG00000102786,1.0480605986621252e-08,5.520241482784717e-07,8.252348364660076e-06
ENSG00000169379,4.575378435186727e-06,6.785054850223419e-05,0.00029876044933878885
ENSG00000108788,4.153344983826572e-08,1.5116878662826802e-06,1.3429604034702049e-05
ENSG00000107890,2.9260067678175163e-08,1.2043259310783673e-06,1.2444025242100829e-05
ENSG00000136098,7.614950328930604e-08,1.4944498282577468e-06,1.1529908894769434e-05
ENSG00000110011,1.0679601766377507e-07,1.9491258335426158e-06,1.2711774151559702e-05
ENSG00000156787,3.6190790249645578e-09,4.1705895408499004e-07,8.576444060978832e-06
ENSG00000102760,1.5546479366274968e-06,1.789642704277403e-05,5.749862893246323e-05
ENSG00000134184,8.35524715887898e-09,4.610808222041458e-07,7.812901473084803e-06
ENSG00000184343,4.946112642356015e-08,2.1782035567526285e-06,2.1090364155807698e-05
ENSG00000115306,2.3425273629265012e-08,1.0774776169933869e-06,1.2110786841468926e-05
ENSG00000163104,9.536005241575759e-09,5.121861676535326e-07,8.059914332846833e-06
ENSG00000168002,6.371756809777964e-09,3.947424068475955e-07,7.36381734061745e-06
ENSG00000147130,9.271424699888013e-08,2.001440859803981e-06,1.4980500996338393e-05
ENSG00000123472,7.591248033120948e-09,4.6537538346369615e-07,7.603128001170305e-06
ENSG00000135437,8.344657340887804e-08,1.6570036962478275e-06,1.2807169854646737e-05
ENSG00000124140,4.780181049095046e-08,1.8071104186201142e-06,1.5791422869492205e-05
ENSG00000152332,2.96814077126321e-07,4.4892800800831694e-06,2.1070135894196473e-05
ENSG00000112983,4.137310676058007e-09,2.8386103361252927e-07,5.77085029477682e-06
ENSG00000083750,1.915545521455993e-08,8.548560450526445e-07,1.0335532085275019e-05
ENSG00000116833,3.0954511723833367e-07,4.174372003417539e-06,1.9514857796868252e-05
ENSG00000151500,1.2356027215699005e-08,6.194527483462214e-07,8.667574003472004e-06
ENSG00000149050,2.3381693823968705e-09,1.7227400544123494e-07,3.6612886269914466e-06
ENSG00000102189,4.918617799549577e-08,1.057931227375745e-06,1.0484679533013657e-05
ENSG00000102096,3.219080863676791e-08,1.2559440240428494e-06,1.285519685182386e-05
ENSG00000105723,1.8838151054685417e-05,9.032313579637308e-05,0.0001682063040166799
ENSG00000138119,9.120074729585654e-08,2.0201964468894364e-06,1.5678544292912785e-05
ENSG00000137693,6.208642193467356e-08,2.295936813823387e-06,1.9793227890630352e-05
ENSG00000026751,4.738421156648454e-08,1.2792245183305364e-06,1.2279110430245083e-05
ENSG00000149313,4.6560234514582015e-08,1.3296209364294763e-06,1.2100859611349143e-05
ENSG00000005339,6.46336174569279e-07,8.904923934385515e-06,3.7890913035545327e-05
ENSG00000105810,1.8703675707835343e-07,2.775699035812006e-06,1.5453915368106508e-05
ENSG00000151012,8.325654388592412e-08,1.6012223454523673e-06,1.2343799070003935e-05
ENSG00000132330,1.4401420964623043e-08,7.587679647716114e-07,1.0723688058033537e-05
ENSG00000157107,6.692151118312905e-08,1.1722337111306622e-06,1.043416064501121e-05
ENSG00000085871,7.693027314961842e-08,1.8246006954342308e-06,1.4443947057336669e-05
ENSG00000062370,3.108924750427635e-09,3.7645297965337376e-07,7.875554860698168e-06
ENSG00000136158,1.2020724486314378e-07,2.5998414674402037e-06,1.864835349799351e-05
ENSG00000168936,3.3207489967517966e-08,1.216392729589971e-06,1.1387514415832794e-05
ENSG00000156011,1.2897137247670387e-07,2.283828276695149e-06,1.5307129991689546e-05
ENSG00000096696,1.5021038387584541e-07,2.6605015862076364e-06,1.765218077779827e-05
ENSG00000111641,1.698325904946813e-07,2.9561628989436075e-06,1.801186687382899e-05
ENSG00000166147,4.91752481398882e-06,2.8940061441806355e-05,7.316655445203558e-05
ENSG00000103051,2.6361571357624454e-08,6.610990090889057e-07,6.983693342813282e-06
ENSG00000089327,1.4697386086713193e-08,8.451644300801382e-07,1.178390117980687e-05
ENSG00000141524,1.4501919957446816e-07,2.7840422835014593e-06,1.846297756262299e-05
ENSG00000115241,3.0484391047062593e-06,1.8417575509449047e-05,4.964477026065181e-05
ENSG00000131475,5.870236742956433e-07,7.811504665019296e-06,3.1935948295312506e-05
ENSG00000138639,1.5294546439952744e-08,7.240544636471131e-07,9.693976218936973e-06
ENSG00000172215,5.1138908260733936e-08,1.3128340480045325e-06,1.2123586961174374e-05
ENSG00000096433,5.714055352890648e-08,2.099988077193739e-06,1.764712367048948e-05
ENSG00000145740,8.252739266405569e-08,3.2106423742615502e-06,2.6283725709409303e-05
ENSG00000139112,8.359995535431608e-08,1.8108988976923904e-06,1.4081082261843551e-05
ENSG00000121057,4.805615987153304e-07,6.720712899478093e-06,3.003499959044844e-05
ENSG00000136754,5.528700405011174e-09,3.7462913597069817e-07,7.019650607396176e-06
ENSG00000161921,1.0258467763912059e-07,2.0034001913002585e-06,1.4609753647842133e-05
ENSG00000127824,3.98302762679369e-05,0.0001730920063879047,0.0002683781386870338
ENSG00000244067,1.7025730978656325e-08,8.035179629914906e-07,1.0260304412169812e-05
ENSG00000141696,2.822218895008533e-08,1.1129384874793126e-06,1.1978249397825557e-05
ENSG00000111144,6.602743693719237e-08,1.3698997273169214e-06,1.1813239535578107e-05
ENSG00000090889,7.950390489692158e-08,1.6880462562408028e-06,1.346617555244095e-05
ENSG00000198185,9.692085312558894e-10,8.794766282355863e-08,2.648295516043499e-06
ENSG00000134057,5.87712094308881e-08,2.2310085751113905e-06,2.0982873804806266e-05
ENSG00000217555,5.216683246033844e-07,6.639524533409725e-06,2.6552213852041255e-05
ENSG00000134183,2.325375777145554e-08,5.430322360296869e-07,6.194535681341138e-06
ENSG00000087266,1.1978964596179347e-08,6.338077731733071e-07,9.977103639156848e-06
ENSG00000197948,2.2258385995777644e-06,2.967044843259647e-05,0.00011604600271805971
ENSG00000174599,1.881608213376298e-07,5.393089288972932e-06,3.046546750823765e-05
ENSG00000112306,2.3627159552063823e-08,6.026269729945037e-07,6.6775388209379575e-06
ENSG00000002586,2.2123580257162414e-08,1.040191876650656e-06,1.2501407279805609e-05
ENSG00000107187,6.800609554643438e-08,2.253562570278968e-06,1.7559849858706953e-05
ENSG00000128322,4.7798497287853816e-08,1.3590279430625911e-06,1.281019525939941e-05
ENSG00000118985,8.885981849431746e-08,2.127728809842075e-06,1.635099226567169e-05
ENSG00000173662,1.3992930742631898e-05,0.00015824707701032678,0.0004593362387500044
ENSG00000118785,2.438719022949935e-07,3.7312077036410045e-06,1.9749360199961045e-05
ENSG00000188352,8.716444933781499e-10,1.3705244842479953e-07,5.081456173594659e-06
ENSG00000196227,2.919143651097947e-08,2.2977020211845355e-06,2.7834175516648848e-05
ENSG00000173262,1.0982863778865885e-06,1.3087735949087864e-05,4.505432859834797e-05
ENSG00000130714,2.5010650883505596e-08,1.106304184328902e-06,1.220080523668932e-05
ENSG00000074800,3.881213309779291e-08,1.318435963966869e-06,1.2104656249149069e-05
ENSG00000167972,1.1015054548347152e-06,1.4008092674452556e-05,5.065460528277266e-05
ENSG00000186529,5.081583267895403e-09,4.872049722746826e-07,9.102876367480836e-06
ENSG00000132294,1.8575152076306844e-07,3.165262951958389e-06,1.8661409520861876e-05
ENSG00000102878,6.274792310287542e-05,0.0007861846444226016,0.0026656964070295285
ENSG00000196497,4.0428128871252176e-07,5.920498879588963e-06,2.8073042325517816e-05
ENSG00000179912,2.099248813010037e-08,9.157938569558999e-07,1.0952918551907923e-05
ENSG00000101464,2.133378619945235e-08,1.1540913764453677e-06,1.3507894899982754e-05
ENSG00000159403,1.0704279657545385e-06,7.987867239104733e-06,2.9156322699227115e-05
ENSG00000164930,9.356184224623351e-08,2.0552621729482915e-06,1.560555352189385e-05
ENSG00000284589,0.0077375398182724505,0.015488993102350466,0.017112617907097886
ENSG00000112651,1.6714263978641857e-08,7.289076975383358e-07,8.37128800213317e-06
ENSG00000101825,4.683916312500683e-06,2.6389048001478834e-05,6.525506183435954e-05
ENSG00000198900,3.007244701798048e-07,4.5954482132772444e-06,2.3299553713915127e-05
ENSG00000102265,1.0727162089635915e-06,7.342183405843016e-06,2.547376309049991e-05
ENSG00000124523,7.949851856420228e-08,2.466065226270012e-06,1.727188423247921e-05
ENSG00000147526,1.4417631972140097e-07,2.4551668712767613e-06,1.5480551768645592e-05
ENSG00000215788,2.5429270961061756e-08,6.535387165169579e-07,8.11399284524543e-06
ENSG00000063046,2.9590702024530608e-08,8.020548034331648e-07,8.158105249782013e-06
ENSG00000131089,1.1347676620962074e-07,2.2192705715834106e-06,1.5417991287820666e-05
ENSG00000170390,9.48388201169103e-09,6.47015611763064e-07,9.68231549194033e-06
ENSG00000113048,4.4770532147338775e-08,1.0803993478516293e-06,1.000549779202986e-05
ENSG00000105409,2.6297071581858437e-07,3.989878453179414e-06,2.0754359045602794e-05
ENSG00000152661,1.3927412172780465e-06,8.92852221299463e-06,2.9303917351796895e-05
ENSG00000134684,2.2909919487779654e-07,3.7718138734349818e-06,2.0958359472276735e-05
ENSG00000020633,7.862230184885241e-08,1.9785063435094404e-06,1.540750620250511e-05
ENSG00000160551,6.289055034772121e-07,7.843260812616332e-06,2.8873508253388828e-05
ENSG00000141627,3.4101556847862696e-08,7.401571605265362e-07,7.352515489720304e-06
ENSG00000186417,1.6461642702793348e-08,8.561877017082649e-07,1.0910105644786372e-05
ENSG00000177694,1.4705570737384677e-07,2.604818322522251e-06,1.672421456330912e-05
ENSG00000171530,4.374287242602653e-08,9.975445731645743e-07,9.34289760841822e-06
ENSG00000168710,0.00019494124876916872,0.0009142741565871939,0.001641427694400958
ENSG00000109920,1.2108061741110504e-08,6.118519177003404e-07,8.666991879708128e-06
ENSG00000063587,4.1826194275113174e-08,1.4676484890597766e-06,1.2212932227393652e-05
ENSG00000135469,1.112051113097333e-08,7.161750776036658e-07,1.0427020741135972e-05
ENSG00000152592,3.0813052019177696e-08,1.4966184477944742e-06,1.8320541079950075e-05
ENSG00000130598,5.288590724443626e-09,4.388097358888045e-07,8.239686478578979e-06
ENSG00000103769,9.07363557814476e-09,5.082185147989485e-07,8.114562203802134e-06
ENSG00000127585,4.6178792451936185e-07,6.370733882789912e-06,2.8077172643053925e-05
ENSG00000091972,1.4006337878405493e-07,3.5326607151074254e-06,2.3571341541574718e-05
ENSG00000196371,1.8489087645136254e-08,9.698011709343153e-07,1.2510841215701075e-05
ENSG00000121964,7.962252782018842e-09,4.73144619626797e-07,7.920264494524343e-06
ENSG00000005187,2.5936917149351046e-08,1.0557914268512647e-06,1.1311117471591467e-05
ENSG00000142694,7.697519800603664e-09,5.703736267823285e-07,9.205959186967198e-06
ENSG00000136514,1.2819945563751366e-07,2.2168197175191037e-06,1.5119720465429034e-05
ENSG00000069329,1.7668959649315196e-08,8.008106201655433e-07,9.633975577297097e-06
ENSG00000137656,5.492537671321307e-09,4.565370039587674e-07,8.240759541886018e-06
ENSG00000203926,5.960027703691857e-09,3.855056784022173e-07,6.5472490182676306e-06
ENSG00000121481,3.0625513176561333e-06,3.7406112210494315e-05,0.00013175395457095697
ENSG00000155657,3.4927227126963588e-09,3.0601620778981856e-07,6.517337394321519e-06
ENSG00000177990,2.2184736479479257e-08,9.216623324134468e-07,1.086868791460142e-05
